PRODUCT,DRAW NUMBER,SEQUENCE NUMBER,DRAW DATE,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,BONUS NUMBER
649,3607,0,15/8/18,2,17,25,27,37,42,29
649,3608,0,18/8/18,6,8,9,11,18,48,13
649,3609,0,22/8/18,3,4,19,30,37,40,10
649,3610,0,25/8/18,3,6,12,24,43,49,46
649,3611,0,29/8/18,7,8,14,23,35,40,39
649,3612,0,1/9/18,8,12,15,34,37,44,45
649,3613,0,5/9/18,4,6,15,32,36,47,48
649,3614,0,8/9/18,8,10,31,41,46,47,45
649,3615,0,12/9/18,14,21,27,32,35,43,41
649,3616,0,15/9/18,3,4,18,24,32,36,19
649,3617,0,19/9/18,3,9,15,17,23,45,18
649,3618,0,22/9/18,19,34,36,39,40,49,2
649,3619,0,26/9/18,5,7,9,35,42,45,31
649,3620,0,29/9/18,1,6,7,10,31,49,39
649,3621,0,3/10/18,15,32,38,40,44,45,2
649,3622,0,6/10/18,20,23,24,33,37,48,22
649,3623,0,10/10/18,3,15,16,20,22,23,24
649,3624,0,13/10/18,25,27,31,41,44,45,16
649,3625,0,17/10/18,10,32,37,45,46,47,6
649,3626,0,20/10/18,4,12,16,25,30,31,8
649,3627,0,24/10/18,4,11,19,23,24,34,20
649,3628,0,27/10/18,10,18,21,29,35,37,24
649,3629,0,31/10/18,4,9,11,15,25,27,5
649,3630,0,3/11/18,7,8,24,32,42,48,45
649,3631,0,7/11/18,2,10,13,16,31,43,8
649,3632,0,10/11/18,6,9,16,20,31,41,49
649,3633,0,14/11/18,5,10,20,23,35,42,44
649,3634,0,17/11/18,5,17,18,34,44,45,27
649,3635,0,21/11/18,2,10,13,25,40,42,38
649,3636,0,24/11/18,9,10,23,37,45,49,18
649,3637,0,28/11/18,3,17,21,29,47,49,7
649,3638,0,1/12/18,10,14,16,27,33,47,30
649,3639,0,5/12/18,11,13,18,23,26,46,12
649,3640,0,8/12/18,4,13,25,33,41,49,1
649,3641,0,12/12/18,10,13,23,27,31,42,17
649,3642,0,15/12/18,11,12,22,36,46,47,7
649,3643,0,19/12/18,1,9,31,32,34,45,5
649,3644,0,22/12/18,11,16,17,22,25,33,40
649,3645,0,26/12/18,2,14,27,36,38,48,40
649,3646,0,29/12/18,11,16,17,22,29,47,32
649,3647,0,2/1/19,13,18,19,36,37,43,49
649,3648,0,5/1/19,4,10,38,40,45,48,43
649,3649,0,9/1/19,1,10,27,38,44,47,41
649,3650,0,12/1/19,10,13,21,30,46,48,23
649,3651,0,16/1/19,4,10,11,34,46,48,23
649,3652,0,19/1/19,2,13,32,39,44,49,10
649,3653,0,23/1/19,3,19,20,26,31,38,6
649,3654,0,26/1/19,3,7,10,12,14,25,36
649,3655,0,30/1/19,3,7,27,37,43,48,45
649,3656,0,2/2/19,14,16,25,29,30,48,12
649,3657,0,6/2/19,1,16,27,28,36,39,9
649,3658,0,9/2/19,1,24,35,41,42,49,18
649,3659,0,13/2/19,5,19,24,29,36,41,9
649,3660,0,16/2/19,3,9,10,20,21,35,31
649,3661,0,20/2/19,21,22,23,30,33,43,42
649,3662,0,23/2/19,5,6,10,43,46,47,27
649,3663,0,27/2/19,4,13,22,25,29,39,6
649,3664,0,2/3/19,4,14,21,29,41,49,35
649,3665,0,6/3/19,1,3,18,19,22,37,30
649,3666,0,9/3/19,22,23,26,34,42,46,3
649,3667,0,13/3/19,4,13,18,21,26,31,33
649,3668,0,16/3/19,9,12,15,20,25,45,16
649,3669,0,20/3/19,2,8,17,21,22,26,5
649,3670,0,23/3/19,3,6,20,22,23,24,19
649,3671,0,27/3/19,16,19,22,28,34,48,49
649,3672,0,30/3/19,7,14,18,26,31,32,3
649,3673,0,3/4/19,12,17,29,35,40,47,23
649,3674,0,6/4/19,6,19,30,37,38,49,34
649,3675,0,10/4/19,10,16,23,38,39,48,33
649,3676,0,13/4/19,4,5,15,23,38,45,12
649,3677,0,17/4/19,10,11,20,26,38,43,3
649,3678,0,20/4/19,11,15,32,34,44,47,3
649,3679,0,24/4/19,6,10,16,17,41,43,18
649,3680,0,27/4/19,5,6,11,16,19,27,24
649,3681,0,1/5/19,23,27,28,34,38,43,48
649,3682,0,4/5/19,3,4,12,21,41,49,5
649,3683,0,8/5/19,18,19,22,30,41,48,47
649,3684,0,11/5/19,3,12,26,27,34,46,29
649,3685,0,15/5/19,5,6,32,40,42,47,17
649,3686,0,18/5/19,7,8,13,27,28,34,2
649,3687,0,22/5/19,13,19,22,25,32,35,48
649,3688,0,25/5/19,12,19,22,25,45,49,28
649,3689,0,29/5/19,4,5,15,38,41,42,36
649,3690,0,1/6/19,16,29,34,35,47,49,10
649,3691,0,5/6/19,6,21,35,46,48,49,14
649,3692,0,8/6/19,9,12,15,20,24,43,36
649,3693,0,12/6/19,22,23,31,38,47,48,10
649,3694,0,15/6/19,10,19,24,30,35,49,32
649,3695,0,19/6/19,21,31,41,45,46,47,39
649,3696,0,22/6/19,15,16,34,35,38,44,43
649,3697,0,26/6/19,4,10,17,24,26,33,2
649,3698,0,29/6/19,2,5,19,21,29,46,15
649,3699,0,3/7/19,13,21,26,30,38,39,19
649,3700,0,6/7/19,10,28,38,39,40,43,45
649,3701,0,10/7/19,7,15,22,28,43,49,45
649,3702,0,13/7/19,5,11,12,33,37,45,2
649,3703,0,17/7/19,21,24,33,36,41,42,3
649,3704,0,20/7/19,4,21,30,41,44,46,5
649,3705,0,24/7/19,2,8,10,18,37,48,29
649,3706,0,27/7/19,1,3,5,34,38,43,49
649,3707,0,31/7/19,2,11,19,35,39,48,17
649,3708,0,3/8/19,4,14,17,22,26,46,47
649,3709,0,7/8/19,5,8,9,19,28,31,18
649,3710,0,10/8/19,2,3,20,33,48,49,32
649,3711,0,14/8/19,9,14,18,31,32,41,38
649,3712,0,17/8/19,4,31,34,39,41,48,43
649,3713,0,21/8/19,2,17,24,25,40,43,16
649,3714,0,24/8/19,3,7,8,14,20,24,31
649,3715,0,28/8/19,1,10,18,39,43,47,26
649,3716,0,31/8/19,2,21,22,24,48,49,23
649,3717,0,4/9/19,1,4,5,17,21,29,46
649,3718,0,7/9/19,25,28,37,38,42,48,34
649,3719,0,11/9/19,2,4,27,36,45,49,41
649,3720,0,14/9/19,6,13,28,29,35,43,25
649,3721,0,18/9/19,3,10,15,23,45,47,9
649,3722,0,21/9/19,1,2,4,32,38,39,21
649,3723,0,25/9/19,16,25,28,29,39,47,17
649,3724,0,28/9/19,1,4,5,7,21,40,41
649,3725,0,2/10/19,20,28,29,41,45,46,27
649,3726,0,5/10/19,14,15,35,38,42,46,12
649,3727,0,9/10/19,5,14,18,33,40,44,16
649,3728,0,12/10/19,13,16,25,32,33,41,2
649,3729,0,16/10/19,2,4,9,24,44,45,18
649,3730,0,19/10/19,2,16,28,47,48,49,35
649,3731,0,23/10/19,11,13,24,28,40,46,44
649,3732,0,26/10/19,4,12,15,26,43,44,2
649,3733,0,30/10/19,23,30,33,34,41,45,31
649,3734,0,2/11/19,8,16,19,20,39,43,28
649,3735,0,6/11/19,6,8,13,14,35,40,26
649,3736,0,9/11/19,12,31,36,37,46,49,43
649,3737,0,13/11/19,1,19,31,44,46,49,3
649,3738,0,16/11/19,2,3,4,11,27,47,17
649,3739,0,20/11/19,4,20,29,30,36,45,22
649,3740,0,23/11/19,16,19,24,29,31,36,8
649,3741,0,27/11/19,13,15,16,20,39,42,27
649,3742,0,30/11/19,1,8,18,24,30,45,13
649,3743,0,4/12/19,2,3,4,10,21,43,19
649,3744,0,7/12/19,18,32,36,37,38,45,13
649,3745,0,11/12/19,7,17,21,34,47,48,27
649,3746,0,14/12/19,9,12,17,23,41,44,3
649,3747,0,18/12/19,18,22,25,36,38,44,8
649,3748,0,21/12/19,16,18,19,45,47,48,21
649,3749,0,25/12/19,17,24,28,33,36,45,48
649,3750,0,28/12/19,2,4,12,18,29,41,30
649,3751,0,1/1/20,11,23,30,35,39,43,34
649,3752,0,4/1/20,23,24,36,42,45,46,21
649,3753,0,8/1/20,2,5,19,44,48,49,24
649,3754,0,11/1/20,2,3,7,18,24,26,6
649,3755,0,15/1/20,1,17,23,25,26,34,24
649,3756,0,18/1/20,2,5,10,18,26,30,36
649,3757,0,22/1/20,2,10,27,30,39,43,21
649,3758,0,25/1/20,8,20,21,30,32,48,31
649,3759,0,29/1/20,3,14,16,23,41,43,29
649,3760,0,1/2/20,13,21,35,40,45,48,47
649,3761,0,5/2/20,1,3,6,24,29,45,48
649,3762,0,8/2/20,8,28,30,39,41,43,45
649,3763,0,12/2/20,16,20,24,33,36,47,4
649,3764,0,15/2/20,7,8,11,23,27,30,3
649,3765,0,19/2/20,5,6,13,23,44,49,40
649,3766,0,22/2/20,2,7,26,33,46,48,25
649,3767,0,26/2/20,8,25,34,35,36,38,5
649,3768,0,29/2/20,6,12,15,18,31,46,13
649,3769,0,4/3/20,6,8,15,24,38,41,31
649,3770,0,7/3/20,5,8,13,27,34,46,39
649,3771,0,11/3/20,5,24,32,37,43,44,23
649,3772,0,14/3/20,1,2,23,27,31,32,43
649,3773,0,18/3/20,7,8,9,12,14,36,28
649,3774,0,21/3/20,6,11,22,36,37,45,10
649,3775,0,25/3/20,3,19,31,38,45,47,48
649,3776,0,28/3/20,2,7,21,30,33,46,27
649,3777,0,1/4/20,4,6,10,13,25,49,41
649,3778,0,4/4/20,19,29,34,35,44,45,10
649,3779,0,8/4/20,9,13,21,23,30,32,15
649,3780,0,11/4/20,10,14,17,32,35,42,26
649,3781,0,15/4/20,1,3,7,13,22,47,30
649,3782,0,18/4/20,1,10,23,32,46,48,36
649,3783,0,22/4/20,9,10,11,14,15,28,36
649,3784,0,25/4/20,6,10,11,22,32,48,17
649,3785,0,29/4/20,6,17,21,30,40,41,27
649,3786,0,2/5/20,15,18,26,34,43,45,42
649,3787,0,6/5/20,6,29,34,36,45,49,3
649,3788,0,9/5/20,13,14,15,35,45,47,9
649,3789,0,13/5/20,3,10,21,35,38,48,28
649,3790,0,16/5/20,1,6,7,14,26,48,49
649,3791,0,20/5/20,8,23,25,34,37,47,4
649,3792,0,23/5/20,4,25,27,28,35,44,9
649,3793,0,27/5/20,7,17,18,22,28,34,1
649,3794,0,30/5/20,11,17,27,28,30,43,35
649,3795,0,3/6/20,2,15,20,22,29,39,13
649,3796,0,6/6/20,6,22,38,45,48,49,2
649,3797,0,10/6/20,3,13,25,33,34,45,14
649,3798,0,13/6/20,3,31,34,38,45,48,12
649,3799,0,17/6/20,5,10,18,29,32,48,6
649,3800,0,20/6/20,14,22,29,36,48,49,19
649,3801,0,24/6/20,6,16,23,39,47,48,33
649,3802,0,27/6/20,1,13,14,24,36,44,7
649,3803,0,1/7/20,1,12,27,30,34,49,35
649,3804,0,4/7/20,15,20,27,34,38,42,47
649,3805,0,8/7/20,11,26,28,35,37,47,8
649,3806,0,11/7/20,16,22,31,36,43,44,46
649,3807,0,15/7/20,5,7,17,22,43,44,14
649,3808,0,18/7/20,5,23,37,40,44,45,47
649,3809,0,22/7/20,5,14,19,42,46,47,8
649,3810,0,25/7/20,6,21,34,44,45,48,33
649,3811,0,29/7/20,1,11,17,19,22,45,14
649,3812,0,1/8/20,12,13,17,22,39,40,25
649,3813,0,5/8/20,3,14,23,30,38,43,24
649,3814,0,8/8/20,1,20,21,23,40,46,28
649,3815,0,12/8/20,16,24,27,43,48,49,39
649,3816,0,15/8/20,6,7,11,18,22,43,9
649,3817,0,19/8/20,2,17,32,37,39,42,9
649,3818,0,22/8/20,19,25,34,36,40,43,32
649,3819,0,26/8/20,6,8,20,23,35,39,11
649,3820,0,29/8/20,3,13,21,24,29,40,35
649,3821,0,2/9/20,1,5,15,23,25,31,40
649,3822,0,5/9/20,1,8,10,33,34,38,4
649,3823,0,9/9/20,3,5,9,19,29,37,42
649,3824,0,12/9/20,5,13,19,37,42,45,40
649,3825,0,16/9/20,6,12,23,29,44,46,39
649,3826,0,19/9/20,5,15,31,35,42,46,17
649,3827,0,23/9/20,11,17,28,29,36,39,15
649,3828,0,26/9/20,8,27,29,33,40,49,2
649,3829,0,30/9/20,13,16,20,21,27,48,15
649,3830,0,3/10/20,12,22,24,37,39,43,16
649,3831,0,7/10/20,4,5,12,13,18,19,34
649,3832,0,10/10/20,6,23,24,29,36,38,25
649,3833,0,14/10/20,10,18,20,38,39,44,40
649,3834,0,17/10/20,7,8,9,24,25,34,14
649,3835,0,21/10/20,26,28,32,37,40,47,10
649,3836,0,24/10/20,4,9,17,20,26,31,34
649,3837,0,28/10/20,2,3,16,25,34,46,49
649,3838,0,31/10/20,5,8,18,22,41,48,23
649,3839,0,4/11/20,2,9,13,18,40,46,34
649,3840,0,7/11/20,1,16,19,24,26,47,29
649,3841,0,11/11/20,6,14,18,23,31,47,44
649,3842,0,14/11/20,1,2,13,30,35,38,45
649,3843,0,18/11/20,7,14,21,28,30,32,22
649,3844,0,21/11/20,16,19,21,34,37,47,25
649,3845,0,25/11/20,13,14,31,33,37,46,40
649,3846,0,28/11/20,3,4,16,23,26,44,18
649,3847,0,2/12/20,22,24,28,41,47,49,21
649,3848,0,5/12/20,3,10,13,21,27,45,23
649,3849,0,9/12/20,10,11,14,19,27,39,40
649,3850,0,12/12/20,27,28,29,36,46,48,49
649,3851,0,16/12/20,10,12,20,25,31,34,42
649,3852,0,19/12/20,1,8,10,11,17,35,41
649,3853,0,23/12/20,7,15,24,31,33,34,3
649,3854,0,26/12/20,21,26,28,33,34,42,43
